date,max_temperature,avg_hourly_temperature,avg_temperature,min_temperature,max_humidex,min_windchill,max_relative_humidity,avg_hourly_relative_humidity,avg_relative_humidity,min_relative_humidity,max_dew_point,avg_hourly_dew_point,avg_dew_point,min_dew_point,max_wind_speed,avg_hourly_wind_speed,avg_wind_speed,min_wind_speed,max_wind_gust,wind_gust_dir_10s,max_pressure_sea,avg_hourly_pressure_sea,avg_pressure_sea,min_pressure_sea,max_pressure_station,avg_hourly_pressure_station,avg_pressure_station,min_pressure_station,max_visibility,avg_hourly_visibility,avg_visibility,min_visibility,max_health_index,avg_hourly_health_index,avg_health_index,min_health_index,heatdegdays,cooldegdays,growdegdays_5,growdegdays_7,growdegdays_10,precipitation,rain,snow,snow_on_ground,sunrise_hhmm,sunrise_unixtime,sunrise_f,sunset_hhmm,sunset_unixtime,sunset_f,daylight,min_uv_forecast,max_uv_forecast,min_high_temperature_forecast,max_high_temperature_forecast,min_low_temperature_forecast,max_low_temperature_forecast,solar_radiation,max_cloud_cover_4,avg_hourly_cloud_cover_4,avg_cloud_cover_4,min_cloud_cover_4,max_cloud_cover_8,avg_hourly_cloud_cover_8,avg_cloud_cover_8,min_cloud_cover_8,max_cloud_cover_10,avg_hourly_cloud_cover_10,avg_cloud_cover_10,min_cloud_cover_10
10/10/2021,13.9,5.8,7.4,0.9,,,91,60,65,39,0.5,-1.8,-1.7,-3.9,45,18.25,24.5,4,65,34,101.63,100.77,100.96,100.29,88.78,88.11,88.27,87.77,24100,20329.2,14050,4000,2.5,2.2,2.2,2,10.6,0,2.4,0.4,0,1,1,0,,7:51:00,1633873860,7.85,18:55:00,1633913700,18.92,11.07,2,3,11,13,-2,-2,,,,,,8,5.2,4,0,,,,
10/9/2021,17.6,8.51,7.75,-2.1,,-6,56,35.9,38.5,21,-2,-6.5,-7.5,-12.9,27,13.29,15,3,47,28,101.35,101.04,100.92,100.5,88.59,88.31,88.26,87.94,64400,43912.5,44250,24100,7,2.9,4.7,2.3,10.2,0,2.8,0.8,0,0,0,0,,7:50:00,1633787400,7.83,18:57:00,1633827420,18.95,11.12,3,3,16,16,4,6,,,,,,8,3.5,4,0,,,,
10/8/2021,12.5,5.25,4.84,-2.8,,-4,59,35,37,15,-7,-10.2,-10.4,-13.9,18,7.96,10.5,3,,,101.81,101.61,101.6,101.39,88.89,88.77,88.76,88.62,64400,43912.5,44250,24100,3.6,2.6,2.8,2.1,13.2,0,0,0,0,0,0,0,,7:48:00,1633700880,7.8,18:59:00,1633741140,18.98,11.18,3,3,12,12,-1,-1,,,,,,3,1,1.5,0,,,,
10/7/2021,13,6.14,5.45,-2.1,,-5,88,50.6,55.5,23,0.4,-4.7,-4.2,-8.7,20,12,12.5,5,36,27,102.02,101.77,101.77,101.53,89.07,88.92,88.91,88.75,64400,38833.3,37050,9700,3.6,2.7,2.8,2.1,12.6,0,0.4,0,0,0,0,0,,7:47:00,1633614420,7.78,19:01:00,1633654860,19.02,11.23,3,3,11,11,-2,-1,,,,,,6,1.7,3,0,,,,
10/6/2021,13.2,5.93,7.69,2.2,,,78,62.7,59.5,41,1.2,-0.9,-0.3,-1.8,26,14.83,13,0,42,35,101.86,101.23,101.34,100.82,89,88.52,88.63,88.27,24100,13004.2,14450,4800,6.9,4.3,5,3,10.3,0,2.7,0.7,0,0,0,0,,7:45:00,1633527900,7.75,19:04:00,1633568640,19.07,11.32,3,3,11,16,1,2,,,,,,8,5.1,4,0,,,,
10/5/2021,23.7,12.6,13.25,2.8,,,79,43.1,45.5,12,3,-2.4,-2.4,-7.8,30,14.46,15,0,47,18,101.36,100.94,100.96,100.55,88.61,88.31,88.34,88.07,32200,22104.2,24150,16100,3.4,2.8,2.8,2.1,4.8,0,8.2,6.2,3.2,0,0,0,,7:43:00,1633441380,7.72,19:06:00,1633482360,19.1,11.38,3,3,20,20,8,8,,,,,,8,6.2,4.5,1,,,,
10/4/2021,14.4,6.72,6.65,-1.1,,-2,78,60,58,38,0.6,-1,-1.6,-3.9,17,8.75,8.5,0,,,102.04,101.69,101.7,101.36,89.15,88.89,88.88,88.6,64400,28804.2,40250,16100,3.1,2.6,2.6,2.2,11.3,0,1.6,0,0,0,0,0,,7:42:00,1633354920,7.7,19:08:00,1633396080,19.13,11.43,3,3,17,17,7,8,,,,,,8,3.8,4,0,,,,
10/3/2021,20.3,11.97,12.25,4.2,,,72,41.6,43.5,15,0.8,-2.3,-3.1,-7,37,14.96,20.5,4,49,30,101.82,101.36,101.47,101.12,89.09,88.71,88.83,88.58,64400,44250,44250,24100,2.7,2.5,2.5,2.3,5.8,0,7.2,5.2,2.2,0,0,0,,7:40:00,1633268400,7.67,19:10:00,1633309800,19.17,11.5,3,3,19,19,3,3,,,,,,6,2.2,3,0,,,,
10/2/2021,18.6,9.99,9.4,0.2,,,68,41.3,45.5,23,-0.1,-3.4,-3.5,-6.9,34,13.79,17,0,47,28,102.34,101.66,101.8,101.27,89.54,88.92,89.06,88.59,64400,41237.5,40250,16100,3.1,2.5,2.6,2.1,8.6,0,4.4,2.4,0,0,0,0,,7:38:00,1633181880,7.63,19:12:00,1633223520,19.2,11.57,3,4,16,18,7,7,,,,,,8,5.7,4,0,,,,
10/1/2021,16.4,12.46,11.64,6.9,,,51,36,39.5,28,1.9,-2.4,-1.7,-5.3,23,12.88,14,5,38,2,102.54,102.19,102,101.46,89.69,89.49,89.31,88.93,64400,42900,44250,24100,3.3,2.7,2.5,1.8,6.4,0,6.6,4.6,1.6,0,0,0,,7:37:00,1633095420,7.62,19:15:00,1633137300,19.25,11.63,3,3,16,16,4,5,,,,,,6,3.4,3,0,,,,
9/30/2021,22.6,14.36,13.65,4.7,,,63,44.2,45,27,4.2,1.8,0.8,-2.5,25,13.92,14.5,4,50,23,101.75,101.45,101.47,101.19,89.02,88.82,88.82,88.62,64400,41900,44250,24100,3,2.2,2.4,1.8,4.3,0,8.7,6.7,3.6,0,0,0,,7:35:00,1633008900,7.58,19:17:00,1633051020,19.28,11.7,3,4,22,22,8,9,,,,,,8,6.1,4,0,,,,
9/29/2021,16.4,10.12,9.54,2.7,,,64,40,43.5,23,-2.3,-3.7,-3.9,-5.4,24,11.08,13.5,3,37,30,101.75,101.51,101.47,101.18,89.03,88.8,88.78,88.53,64400,34512.5,44250,24100,2.6,2.3,2.3,2,8.5,0,4.5,2.5,0,0,0,0,,7:34:00,1632922440,7.57,19:19:00,1632964740,19.32,11.75,4,4,16,16,6,6,,,,,,3,1.2,1.5,0,,,,
9/28/2021,17.5,12.52,12.15,6.8,,,69,41.1,46.5,24,2.6,-0.9,-0.9,-4.5,29,16.58,16,3,64,28,101.07,100.58,100.64,100.21,88.47,88.08,88.12,87.78,64400,27470.8,40250,16100,3.1,2.5,2.6,2.1,5.8,0,7.2,5.2,2.1,0,0,0,,7:32:00,1632835920,7.53,19:21:00,1632878460,19.35,11.82,2,4,16,16,5,9,,,,,,8,5.6,4,0,,,,
9/27/2021,23.9,16.48,15.35,6.8,,,72,42.4,45,18,5.3,2.5,1.6,-2,31,15.08,15.5,0,63,20,100.33,100.23,100.24,100.14,87.93,87.84,87.86,87.78,24100,23233.3,17700,11300,3,2.4,2.5,2,2.6,0,10.3,8.3,5.3,0,0,0,,7:30:00,1632749400,7.5,19:24:00,1632792240,19.4,11.9,4,4,22,22,9,9,,,,,,7,4.3,4,1,,,,
9/26/2021,25.9,15.85,16.95,8,,,82,52,51,20,7.7,4.5,4,0.4,32,10.33,16,0,39,28,100.85,100.48,100.51,100.18,88.32,88,88.06,87.81,64400,37533.3,44250,24100,2.7,2.4,2.2,1.8,1.1,0,11.9,9.9,7,0,0,0,,7:29:00,1632662940,7.48,19:26:00,1632705960,19.43,11.95,4,4,22,22,11,12,,,,,,8,4.8,5,2,,,,
9/25/2021,21.9,16.25,15.55,9.2,,,70,50.7,52.5,35,8.7,5.8,6.5,4.2,21,8.92,10.5,0,31,29,100.98,100.86,100.86,100.74,88.58,88.42,88.46,88.34,64400,40558.3,44250,24100,2.7,1.9,2.1,1.5,2.5,0,10.6,8.6,5.5,0,0,0,,7:27:00,1632576420,7.45,19:28:00,1632619680,19.47,12.02,4,5,26,26,9,10,,,,,,8,6.2,4.5,1,,,,
9/24/2021,25.8,14.85,14.25,2.7,25,,74,46.9,51.5,29,5.9,2.7,2.6,-0.6,25,11.67,15,5,41,26,102.58,101.88,101.8,101.02,89.73,89.18,89.17,88.61,64400,44250,44250,24100,2.8,2.3,2.4,1.9,3.8,0,9.2,7.2,4.2,0,0,0,,7:26:00,1632489960,7.43,19:30:00,1632533400,19.5,12.07,5,5,22,22,12,13,,,,,,7,4,3.5,0,,,,
9/23/2021,15.2,10.41,9.6,4,,,71,48.2,52.5,34,0.5,-0.4,-0.6,-1.6,23,11.29,11.5,0,49,3,102.65,102.27,102.12,101.58,89.78,89.49,89.38,88.99,64400,40208.3,44250,24100,2.9,2.4,2.4,1.8,8.4,0,4.6,2.6,0,0,0,0,,7:24:00,1632403440,7.4,19:33:00,1632447180,19.55,12.15,4,4,15,15,3,4,,,,,,7,4.6,4,1,,,,
9/22/2021,18.4,15.47,14.14,9.9,,,63,40.5,48.5,34,6,2,2.6,-0.8,25,12.79,12.5,0,42,27,101.56,101.28,101.32,101.09,89.04,88.76,88.81,88.59,64400,40558.3,44250,24100,2.4,2,2,1.6,3.9,0,9.1,7.1,4.1,0,0,0,,7:22:00,1632316920,7.37,19:35:00,1632360900,19.58,12.22,4,4,22,22,7,9,,,,,,8,6.6,4,0,,,,
9/21/2021,23,14.78,14.2,5.4,,,59,38.2,39.5,20,3.6,-0.2,0.4,-2.7,34,16.21,17,0,53,29,102.32,102.01,101.98,101.64,89.54,89.32,89.31,89.07,64400,36866.7,44250,24100,2.4,1.9,2,1.5,3.8,0,9.2,7.2,4.2,0,0,0,,7:21:00,1632230460,7.35,19:37:00,1632274620,19.62,12.27,5,5,23,23,10,12,,,,,,7,3.4,4,1,,,,
9/20/2021,17.8,10.11,9.5,1.2,,,81,48.1,51.5,22,1.2,-1.7,-1.9,-5.1,28,9.83,15.5,3,37,27,102.39,102.14,102.01,101.63,89.56,89.35,89.24,88.92,64400,30150,44250,24100,2.2,2.1,2,1.8,8.5,0,4.5,2.5,0,0,0,0,,7:19:00,1632143940,7.32,19:40:00,1632188400,19.67,12.35,4,4,17,17,4,7,,,,,,5,1.8,2.5,0,,,,
9/19/2021,17.5,11.46,10.45,3.4,,,68,41,44.5,21,1.6,-2.2,-2.1,-5.8,28,12.29,16,4,39,29,101.59,100.84,100.88,100.16,88.88,88.27,88.33,87.78,48300,24445.8,32200,16100,2.4,2.2,2.2,2.1,7.5,0,5.5,3.5,0.4,0,0,0,,7:18:00,1632057480,7.3,19:42:00,1632102120,19.7,12.4,4,4,16,16,4,4,,,,,,7,5.5,5,3,,,,
9/18/2021,23.1,16.91,17.25,11.4,,,58,40.9,41.5,25,6.2,3.2,3.2,0.2,37,24.04,18.5,0,61,17,100.12,99.64,99.71,99.3,87.72,87.32,87.38,87.04,64400,36195.8,40250,16100,2.7,2.2,2.1,1.6,0.8,0,12.2,10.2,7.2,0,0,0,,7:16:00,1631970960,7.27,19:44:00,1632015840,19.73,12.47,4,5,22,22,6,7,,,,,,8,5.4,5.5,3,,,,
9/17/2021,20.4,9.86,10.55,0.7,,,77,48.9,49,21,5,-1.5,-0.3,-5.6,20,9.67,10,0,30,18,101.8,100.78,100.88,99.95,89.01,88.13,88.25,87.48,64400,44250,44250,24100,2.3,1.9,1.9,1.5,7.5,0,5.5,3.5,0.6,0,0,0,,7:15:00,1631884500,7.25,19:46:00,1631929560,19.77,12.52,5,5,17,18,12,14,,,,,,8,6.3,4,0,,,,
9/16/2021,15.2,8.92,8.9,2.6,,,55,36.1,37.5,20,-3.3,-5.9,-5.8,-8.2,27,16.21,17,7,41,29,101.86,101.6,101.56,101.25,89.06,88.84,88.77,88.48,64400,45595.8,44250,24100,2.1,1.8,1.8,1.5,9.1,0,3.9,1.9,0,0,0,0,,7:13:00,1631797980,7.22,19:49:00,1631843340,19.82,12.6,4,4,14,14,0,3,,,,,,5,1.8,2.5,0,,,,
9/15/2021,14.9,8.42,9.5,4.1,,,88,61.5,60,32,4.7,0.7,-0.8,-6.4,43,19.5,21.5,0,65,35,101.25,100.84,100.72,100.2,88.47,88.23,88.12,87.76,32200,19966.7,19300,6400,2.5,2.1,2.1,1.8,8.5,0,4.5,2.5,0,2.5,2.5,0,,7:11:00,1631711460,7.18,19:51:00,1631757060,19.85,12.67,2,3,14,15,0,3,,,,,,8,4,4,0,,,,
9/14/2021,20.2,13.78,12.6,5,,,78,44.3,52,26,2.5,1,0.8,-1,19,9,11,3,40,18,101.81,101.27,101.04,100.28,89.11,88.67,88.49,87.86,64400,37870.8,44250,24100,2.7,2.2,2.2,1.7,5.4,0,7.6,5.6,2.6,0,0,0,,7:10:00,1631625000,7.17,19:53:00,1631670780,19.88,12.72,5,5,20,20,7,7,,,,,,8,4.1,4,0,,,,
9/13/2021,17.5,12.47,12.1,6.7,,,90,64.5,65.5,41,8.3,5.4,5.7,3,17,7.08,8.5,0,,,101.95,101.79,101.79,101.64,89.22,89.1,89.08,88.95,32200,22441.7,20150,8100,2.6,2,2,1.3,5.9,0,7.1,5.1,2.1,1.8,1.8,0,,7:08:00,1631538480,7.13,19:56:00,1631584560,19.93,12.8,5,5,17,17,6,7,,,,,,7,3.7,4,1,,,,
9/12/2021,16.1,11.9,12.65,9.2,,,98,84.5,78.5,59,11.2,9.2,9.1,7,25,12.88,14,3,34,34,101.85,101.64,101.67,101.48,89.15,88.97,89.01,88.86,32200,12029.2,16300,400,2.3,1.6,1.7,1.1,5.3,0,7.7,5.7,2.6,2.3,2.3,0,,7:07:00,1631452020,7.12,19:58:00,1631498280,19.97,12.85,2,3,17,17,7,10,,,,,,8,5.9,5,2,,,,
9/11/2021,15.1,11.72,12.55,10,,,96,88,84,72,10.5,9.8,9.8,9,20,12.46,13,6,,,101.98,101.82,101.79,101.6,89.27,89.16,89.13,88.99,32200,16158.3,18500,4800,2.2,1.7,1.8,1.4,5.5,0,7.5,5.5,2.5,9.4,9.4,0,,7:05:00,1631365500,7.08,20:00:00,1631412000,20,12.92,5,6,17,17,10,10,,,,,,8,7.2,6,4,,,,
9/10/2021,21,14.53,14.4,7.8,,,90,64.7,66.5,43,8.6,7.6,7.5,6.3,25,15,14,3,41,18,101.92,101.72,101.62,101.33,89.29,89.14,89.08,88.87,48300,33712.5,30600,12900,2.9,2.3,2.4,1.8,3.6,0,9.4,7.4,4.4,0.2,0.2,0,,7:04:00,1631279040,7.07,20:02:00,1631325720,20.03,12.97,6,6,22,22,11,11,,,,,,8,5.9,4.5,1,,,,
9/9/2021,27.4,17.5,18.1,8.8,25,,82,52.5,50.5,19,8.4,6,4.8,1.3,23,10.62,13,3,43,32,101.29,101.16,101.12,100.96,88.81,88.65,88.67,88.54,56300,25412.5,33000,9700,3.8,3,3.1,2.4,0,0.1,13.1,11.1,8.1,0,0,0,,7:02:00,1631192520,7.03,20:05:00,1631239500,20.08,13.05,6,6,26,26,11,11,,,,,,8,3.7,4,0,,,,
9/8/2021,22.2,15.18,15.85,9.5,,,71,53.9,55.5,40,9.2,5.7,6,2.7,27,8.88,13.5,0,64,21,102.08,101.57,101.6,101.11,89.47,88.99,89.05,88.62,56300,28345.8,35400,14500,3.5,3,3.1,2.7,2.1,0,10.8,8.8,5.8,0,0,0,,7:01:00,1631106060,7.02,20:07:00,1631153220,20.12,13.1,6,6,27,27,12,12,,,,,,8,4.5,4,0,,,,
9/7/2021,23.8,15.42,14.85,5.9,,,69,45.9,47,25,4.5,3,2.6,0.7,18,10.25,9,0,32,18,102.39,102.19,102.18,101.97,89.68,89.51,89.49,89.31,64400,40895.8,44250,24100,3.1,2.7,2.6,2.1,3.1,0,9.8,7.8,4.8,0,0,0,,6:59:00,1631019540,6.98,20:09:00,1631066940,20.15,13.17,7,7,22,22,9,9,,,,,,7,1.5,3.5,0,,,,
9/6/2021,23.1,16.27,16.2,9.3,,,63,43.8,40,17,6.1,3.3,1.6,-2.9,26,11.92,15.5,5,39,29,101.91,101.46,101.48,101.05,89.27,88.93,88.94,88.62,64400,28479.2,40250,16100,3.1,2.6,2.6,2.1,1.8,0,11.2,9.2,6.2,0,0,0,,6:58:00,1630933080,6.97,20:11:00,1630980660,20.18,13.22,5,5,23,23,8,8,,,,,,7,3.6,4,1,,,,
9/5/2021,25.6,20.8,19.95,14.3,,,47,31.5,33.5,20,6.7,2.9,2.5,-1.6,33,15.62,16.5,0,47,29,101.06,100.91,100.91,100.77,88.62,88.53,88.53,88.44,24100,17300,16900,9700,3.4,2.8,2.8,2.2,0,2,14.9,12.9,9.9,0,0,0,,6:56:00,1630846560,6.93,20:14:00,1630894440,20.23,13.3,6,6,26,26,10,12,,,,,,8,6.5,4.5,1,,,,
9/4/2021,24.9,15.87,15,5.1,,,78,47.1,49,20,5.6,3.1,2.5,-0.5,21,9.17,10.5,0,32,18,101.76,101.47,101.38,100.99,89.09,88.88,88.83,88.57,64400,46937.5,44250,24100,3,2.3,2.4,1.7,3,0,10,8,5,0,0,0,,6:54:00,1630760040,6.9,20:16:00,1630808160,20.27,13.37,6,6,23,23,12,12,,,,,,8,4.2,4,0,,,,
9/3/2021,21,14.27,13.2,5.4,,,87,53.8,57,27,6.1,4.2,3.7,1.3,15,7.62,7.5,0,,,102.1,101.87,101.86,101.62,89.37,89.2,89.19,89.01,64400,45933.3,44250,24100,3.4,2.1,2.4,1.3,4.8,0,8.2,6.2,3.2,0,0,0,,6:53:00,1630673580,6.88,20:18:00,1630721880,20.3,13.42,6,6,21,21,4,8,,,,,,7,2.2,3.5,0,,,,
9/2/2021,16.4,11.41,11.55,6.7,,,74,60,60.5,47,5.5,3.8,3.8,2,32,17.04,16,0,42,32,102.17,102.02,101.99,101.8,89.39,89.28,89.23,89.07,64400,45258.3,44250,24100,1.9,1.6,1.6,1.4,6.5,0,6.5,4.5,1.6,0,0,0,,6:51:00,1630587060,6.85,20:20:00,1630635600,20.33,13.48,5,6,16,16,4,6,,,,,,8,6.2,4.5,1,,,,
9/1/2021,15.5,10.14,10.9,6.3,,,86,65.5,63.5,41,5.9,3.7,3.8,1.6,46,17.83,23,0,68,32,101.78,101.23,101.35,100.91,89.06,88.58,88.7,88.34,64400,36533.3,40250,16100,1.7,1.5,1.4,1.2,7.1,0,5.9,3.9,0.9,0,0,0,,6:50:00,1630500600,6.83,20:22:00,1630549320,20.37,13.53,4,4,14,14,6,7,,,,,,8,7.1,6,4,,,,
8/31/2021,19,11.92,13.05,7.1,,,87,73.7,66.5,46,9.1,7.2,7,4.8,34,15.67,19,4,50,34,101.02,100.63,100.72,100.42,88.44,88.14,88.19,87.95,32200,24437.5,28150,24100,3.4,2.8,2.5,1.7,5,0,8.1,6,3,1,1,0,,6:48:00,1630414080,6.8,20:25:00,1630463100,20.42,13.62,5,5,18,18,7,7,,,,,,7,3.6,3.5,0,,,,
8/30/2021,24.2,16.73,16.55,8.9,,,68,49,50,32,8.9,5.5,6.2,3.4,30,13,15,0,52,33,101.15,100.8,100.75,100.35,88.65,88.35,88.31,87.96,32200,24775,28150,24100,3.1,2.5,2.5,1.9,1.4,0,11.6,9.6,6.5,0,0,0,,6:47:00,1630327620,6.78,20:27:00,1630376820,20.45,13.67,6,6,25,25,9,9,,,,,,8,4.8,4,0,,,,
8/29/2021,24.5,17.71,16.39,8.3,,,71,45.1,50,29,7,5.1,5,3.1,21,8.5,10.5,0,32,17,101.61,101.32,101.3,100.99,89.03,88.82,88.78,88.53,64400,46604.2,44250,24100,2.4,1.9,2,1.5,1.6,0,11.4,9.4,6.4,0,0,0,,6:45:00,1630241100,6.75,20:29:00,1630290540,20.48,13.73,6,6,25,25,9,10,,,,,,5,1.8,2.5,0,,,,
8/28/2021,21.9,15.21,14.39,6.9,,,87,56.2,60,33,8.3,5.8,6,3.8,19,8.92,11,3,31,28,102.02,101.77,101.77,101.53,89.29,89.14,89.12,88.96,64400,44250,44250,24100,2.4,1.9,2,1.5,3.6,0,9.4,7.4,4.4,0,0,0,,6:44:00,1630154640,6.73,20:31:00,1630204260,20.52,13.78,7,7,21,21,8,9,,,,,,8,3,4,0,,,,
8/27/2021,20.2,14.78,15.45,10.7,,,83,60.2,64,45,8.6,6.9,6.7,4.8,35,17.83,20,5,56,33,101.81,101.3,101.39,100.97,89.17,88.77,88.86,88.56,48300,29287.5,29800,11300,2.9,2.7,2.6,2.3,2.5,0,10.4,8.4,5.5,2,2,0,,6:42:00,1630068120,6.7,20:33:00,1630117980,20.55,13.85,4,6,18,18,8,10,,,,,,8,6.5,5,2,,,,
8/26/2021,22.9,15.63,14.7,6.5,,,84,49.4,55,26,7.9,4,4.5,1.2,32,7.17,16,0,52,35,101.65,101.37,101.33,101.02,89.06,88.82,88.82,88.58,56300,37266.7,33000,9700,3.6,2.5,2.7,1.8,3.3,0,9.7,7.7,4.7,1.6,1.6,0,,6:40:00,1629981600,6.67,20:35:00,1630031700,20.58,13.92,5,6,23,23,12,12,,,,,,8,4.8,4.5,1,,,,
8/25/2021,21,13.32,12.75,4.5,,,89,58.2,60.5,32,5.9,4.4,4.4,2.9,26,15.54,16,6,42,13,102.14,101.92,101.91,101.68,89.4,89.23,89.21,89.02,64400,46266.7,44250,24100,2.6,2.1,2,1.5,5.2,0,7.8,5.8,2.8,0,0,0,,6:39:00,1629895140,6.65,20:38:00,1629945480,20.63,13.98,6,6,19,19,7,8,,,,,,5,2,2.5,0,,,,
8/24/2021,16.9,11.25,11.64,6.4,,,85,63.5,62.5,40,5.6,4.1,4.3,3,38,17.75,20.5,3,55,33,102.32,102.14,102.1,101.88,89.51,89.37,89.32,89.12,64400,44275,37850,11300,2.6,2,2.1,1.6,6.4,0,6.6,4.6,1.6,0,0,0,,6:37:00,1629808620,6.62,20:40:00,1629859200,20.67,14.05,5,6,16,16,4,5,,,,,,8,3.8,4,0,,,,
8/23/2021,13.3,9.22,10,6.7,,,92,79.1,77,62,8.4,5.7,5.7,3,43,25.25,24.5,6,67,33,101.85,101.12,101.25,100.65,89.09,88.5,88.63,88.17,32200,17704.2,20150,8100,2.1,1.8,1.8,1.5,8,0,5,3,0,6.6,6.6,0,,6:36:00,1629722160,6.6,20:42:00,1629772920,20.7,14.1,5,6,10,13,6,6,,,,,,8,7.3,7,6,,,,
8/22/2021,20.4,12.8,14.45,8.5,,,93,78.4,71.5,50,11.4,8.8,9.6,7.7,42,14.42,22.5,3,55,1,100.7,100.47,100.47,100.25,88.17,87.97,87.99,87.81,24100,11362.5,15250,6400,2.6,2.1,2.1,1.7,3.5,0,9.4,7.5,4.5,16.8,16.8,0,,6:34:00,1629635640,6.57,20:44:00,1629686640,20.73,14.17,7,7,20,20,8,9,,,,,,8,6.2,5,2,,,,
8/21/2021,19,12.53,12.95,6.9,,,88,73.2,67,46,10.3,7.6,8.2,6.1,32,14.42,16,0,41,16,101.64,101.25,101.15,100.66,89.02,88.67,88.6,88.18,40200,27470.8,28150,16100,2.5,2,2,1.4,5,0,8,6,3,0.6,,,,6:33:00,1629549180,6.55,20:46:00,1629600360,20.77,14.22,6,6,17,18,10,10,,,,,,8,6.2,5.5,3,,,,
8/20/2021,19,13.93,14.5,10,,,84,66.1,64.5,45,9.2,7.4,7.1,5,21,11.79,10.5,0,31,4,101.88,101.76,101.76,101.65,89.2,89.11,89.12,89.05,40200,29341.7,31350,22500,2.2,1.9,1.8,1.5,3.5,0,9.5,7.5,4.5,0.8,0.8,0,,6:31:00,1629462660,6.52,20:48:00,1629514080,20.8,14.28,,,17,18,8,8,,,,,,8,6.1,4.5,1,,,,
8/19/2021,14.6,12.3,11.45,8.3,,,92,80.6,80,68,11.3,9.1,8.9,6.5,26,12.67,13,0,43,34,101.92,101.72,101.67,101.43,89.18,89.07,89.01,88.84,40200,23508.3,26550,12900,2.2,2,1.8,1.4,6.5,0,6.5,4.5,1.4,1.4,1.4,0,,6:29:00,1629376140,6.48,20:50:00,1629427800,20.83,14.35,3,5,17,17,8,10,,,,,,8,5.8,4,0,,,,
8/18/2021,19.9,12.82,12.85,5.8,,,92,65.8,63.5,35,7.6,5.8,5.8,3.9,29,14.75,14.5,0,39,16,102.25,101.96,101.88,101.5,89.45,89.22,89.17,88.9,64400,30833.3,40250,16100,2.5,1.7,1.8,1,5.2,0,7.8,5.8,2.8,0,0,0,,6:28:00,1629289680,6.47,20:52:00,1629341520,20.87,14.4,7,7,18,18,5,9,,,,,,6,2.5,3,0,,,,
8/17/2021,11.7,10.28,10.3,8.9,,,96,89.6,86.5,77,9.7,8.6,8,6.2,23,13.5,13.5,4,31,2,102.2,101.79,101.76,101.33,89.39,89.08,89.08,88.77,16100,9691.7,10050,4000,2.7,2,2,1.2,7.7,0,5.3,3.3,0.3,30.7,30.7,0,,6:26:00,1629203160,6.43,20:54:00,1629255240,20.9,14.47,2,2,11,11,9,10,,,,,,8,7.5,6,4,,,,
8/16/2021,20.6,16.85,15.65,10.7,,,95,64.2,71,47,12.1,9.7,9.9,7.7,27,13,13.5,0,40,4,101.3,100.78,100.81,100.32,88.73,88.4,88.41,88.09,9700,5975,6050,2400,9.3,5.3,5.8,2.3,2.4,0,10.7,8.7,5.7,14.1,14.1,0,,6:25:00,1629116700,6.42,20:56:00,1629168960,20.93,14.52,7,7,21,21,11,11,,,,,,8,4.1,4,0,,,,
8/15/2021,31.3,23.41,23.4,15.5,30,,65,39.4,40,15,10.5,7.3,5.3,0.2,26,12.92,16,6,34,20,101.48,101.01,101,100.52,89.12,88.7,88.67,88.22,8100,6383.3,5650,3200,10.2,5.7,6.7,3.1,0,5.4,18.4,16.4,13.4,0,0,0,,6:23:00,1629030180,6.38,20:58:00,1629082680,20.97,14.58,7,9,32,32,18,18,,,,,,5,1.7,2.5,0,,,,
8/14/2021,34.2,24.4,23.35,12.5,33,,67,32.2,39.5,12,7.7,4.6,4,0.4,25,12.38,14.5,4,39,27,101.65,101.37,101.34,101.03,89.22,89,88.96,88.7,24100,13287.5,13650,3200,7.3,5,4.8,2.2,0,5.3,18.4,16.4,13.3,0,0,0,,6:22:00,1628943720,6.37,21:00:00,1628996400,21,14.63,7,8,34,34,16,16,,,,,,7,2.5,3.5,0,,,,
8/13/2021,32.2,22.23,21.75,11.3,31,,65,38,40.5,16,7.4,5.6,5.1,2.8,21,9.5,10.5,0,31,19,102.47,102.02,102.03,101.6,89.83,89.49,89.5,89.17,48300,31495.8,36200,24100,3.7,2.9,2.8,2,0,3.8,16.8,14.8,11.8,0,0,0,,6:20:00,1628857200,6.33,21:02:00,1628910120,21.03,14.7,9,9,30,30,15,16,,,,,,1,0.3,0.5,0,,,,
8/12/2021,26,19.47,19.89,13.8,25,,57,39.9,41,25,6.1,5.1,5.1,4.1,20,8.62,10,0,,,102.47,102.34,102.32,102.17,89.84,89.73,89.72,89.6,64400,42904.2,44250,24100,3.2,2.5,2.6,2.1,0,1.9,14.9,12.9,9.9,0,0,0,,6:19:00,1628770740,6.32,21:04:00,1628823840,21.07,14.75,9,9,23,24,11,12,,,,,,7,3.5,3.5,0,,,,
8/11/2021,22.8,18.89,18.25,13.7,,,67,45.3,51,35,9.8,6.7,7.3,4.8,34,19.5,19.5,5,57,34,102.19,101.46,101.44,100.7,89.59,88.97,88.96,88.34,64400,43570.8,44250,24100,2.3,2,2,1.6,0,0.2,13.2,11.2,8.2,0,0,0,,6:17:00,1628684220,6.28,21:06:00,1628737560,21.1,14.82,7,8,22,22,10,11,,,,,,8,5.5,4.5,1,,,,
